Weekday_Num,Hour,CPU_Usage,Disk_Activity_KB
5,15,0.0,4.0
5,15,0.0,0.0
5,15,0.0,116.0
5,15,7.6,40.0
5,15,2.4,4.0
5,15,0.0,12.0
5,15,1.4,0.0
5,15,0.0,48.0
5,15,2.6,12.0
5,15,6.0,124.0
5,15,0.0,16.0
5,15,0.0,168.0
5,15,0.0,60.0
5,15,0.0,20.0
5,15,6.0,96.0
5,15,0.0,32.0
5,15,2.7,16.0
5,15,0.0,132.0
5,15,0.0,144.0
5,15,2.7,148.0
5,15,0.0,0.0
5,15,8.3,0.0
5,15,11.8,4.0
5,15,2.8,64.0
5,15,1.4,0.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,0.0,164.0
5,15,0.0,4.0
5,15,2.8,0.0
5,15,0.0,0.0
5,15,1.4,0.0
5,15,0.0,4.0
5,15,0.0,104.0
5,15,2.1,0.0
5,15,0.0,184.0
5,15,0.0,0.0
5,15,0.0,144.0
5,15,0.0,44.0
5,15,2.8,76.0
5,15,2.5,172.0
5,15,0.0,0.0
5,15,0.0,88.0
5,15,6.5,0.0
5,15,5.3,40.0
5,15,0.0,28.0
5,15,6.2,892.0
5,15,12.8,0.0
5,15,0.0,28.0
5,15,6.3,0.0
5,15,0.0,0.0
5,15,0.0,108.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,6.6,244.0
5,15,2.4,0.0
5,15,0.0,132.0
5,15,11.0,0.0
5,15,4.0,12.0
5,15,2.8,0.0
5,15,2.6,112.0
5,15,3.7,60.0
5,15,0.0,272.0
5,15,0.0,136.0
5,15,7.4,0.0
5,15,1.2,164.0
5,15,2.7,188.0
5,15,0.0,24.0
5,15,0.0,0.0
5,15,2.7,36.0
5,15,0.0,96.0
5,15,3.9,64.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,2.6,12.0
5,15,0.0,56.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,0.0,12.0
5,15,6.9,4.0
5,15,6.0,0.0
5,15,2.4,0.0
5,15,0.0,0.0
5,15,2.6,116.0
5,15,4.3,0.0
5,15,1.2,0.0
5,15,0.0,0.0
5,15,8.2,884.0
5,15,1.3,200.0
5,15,1.4,0.0
5,15,0.0,12.0
5,15,1.2,0.0
5,15,1.2,208.0
5,15,0.0,36.0
5,15,3.2,28.0
5,15,0.0,0.0
5,15,1.3,1004.0
5,15,0.0,12.0
5,15,0.0,88.0
5,15,8.1,0.0
5,15,0.0,116.0
5,15,0.0,0.0
5,15,1.3,148.0
5,15,0.0,0.0
5,15,4.7,64.0
5,15,4.1,4.0
5,15,0.0,56.0
5,15,0.0,132.0
5,15,1.2,28.0
5,15,4.8,0.0
5,15,0.0,40.0
5,15,0.0,348.0
5,15,0.0,0.0
5,15,1.3,108.0
5,15,10.1,84.0
5,15,1.4,856.0
5,15,2.7,144.0
5,15,2.5,868.0
5,15,0.0,24.0
5,15,2.8,60.0
5,15,9.1,704.0
5,15,0.0,188.0
5,15,2.3,12.0
5,15,0.0,8.0
5,15,2.4,0.0
5,15,2.7,116.0
5,15,2.4,0.0
5,15,0.0,52.0
5,15,1.8,0.0
5,15,2.5,8.0
5,15,0.0,244.0
5,15,0.0,0.0
5,15,2.5,260.0
5,15,0.0,0.0
5,15,2.4,108.0
5,15,0.0,140.0
5,15,0.0,0.0
5,15,5.3,0.0
5,15,0.0,0.0
5,15,2.8,104.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,2.6,12.0
5,15,0.0,96.0
5,15,7.4,48.0
5,15,0.0,0.0
5,15,2.7,52.0
5,15,6.5,4.0
5,15,1.2,144.0
5,15,1.2,0.0
5,15,0.0,64.0
5,15,6.5,0.0
5,15,0.0,16.0
5,15,1.2,84.0
5,15,1.4,0.0
5,15,4.9,0.0
5,15,0.0,0.0
5,15,0.0,152.0
5,15,0.0,12.0
5,15,1.6,0.0
5,15,5.4,80.0
5,15,0.0,4.0
5,15,0.0,88.0
5,15,0.0,0.0
5,15,2.7,0.0
5,15,2.5,12.0
5,15,0.0,12.0
5,15,0.0,56.0
5,15,0.0,0.0
5,15,2.8,36.0
5,15,2.7,0.0
5,15,0.0,0.0
5,15,3.8,120.0
5,15,1.2,36.0
5,15,1.2,24.0
5,15,0.0,8.0
5,15,2.6,8.0
5,15,0.0,72.0
5,15,2.5,4.0
5,15,6.0,8.0
5,15,1.4,0.0
5,15,0.0,236.0
5,15,22.6,24.0
5,15,0.0,0.0
5,15,2.7,128.0
5,15,0.0,124.0
5,15,0.0,0.0
5,15,8.4,4.0
5,15,0.0,0.0
5,15,7.4,120.0
5,15,2.7,16.0
5,15,1.6,0.0
5,15,0.0,40.0
5,15,0.0,0.0
5,15,1.2,132.0
5,15,0.0,28.0
5,15,0.0,32.0
5,15,0.0,4.0
5,15,0.0,28.0
5,15,10.6,148.0
5,15,3.9,8.0
5,15,1.2,0.0
5,15,0.0,240.0
5,15,0.0,0.0
5,15,1.2,132.0
5,15,0.0,0.0
5,15,0.0,140.0
5,15,1.4,0.0
5,15,0.0,104.0
5,15,1.2,0.0
5,15,4.1,24.0
5,15,0.0,0.0
5,15,0.0,4.0
5,15,0.0,112.0
5,15,1.2,0.0
5,15,6.8,44.0
5,15,0.0,40.0
5,15,0.0,4.0
5,15,3.6,116.0
5,15,1.2,24.0
5,15,0.0,0.0
5,15,0.0,28.0
5,15,0.0,0.0
5,15,0.0,160.0
5,15,3.1,12.0
5,15,5.7,76.0
5,15,0.0,28.0
5,15,3.6,200.0
5,15,4.8,0.0
5,15,5.6,24.0
5,15,0.0,0.0
5,15,1.4,8.0
5,15,0.0,100.0
5,15,2.3,24.0
5,15,3.2,0.0
5,15,1.2,32.0
5,15,0.0,0.0
5,15,0.0,92.0
5,15,0.0,0.0
5,15,1.2,40.0
5,15,7.1,0.0
5,15,0.0,4.0
5,15,2.7,128.0
5,15,0.0,120.0
5,15,3.6,76.0
5,15,0.0,52.0
5,15,0.0,32.0
5,15,0.0,108.0
5,15,0.0,172.0
5,15,2.8,48.0
5,15,6.8,1268.0
5,15,0.0,16.0
5,15,5.3,0.0
5,15,6.0,36.0
5,15,5.9,112.0
5,15,0.0,56.0
5,15,2.7,236.0
5,15,0.0,0.0
5,15,0.0,8.0
5,15,2.5,0.0
5,15,1.3,212.0
5,15,0.0,100.0
5,15,2.7,0.0
5,15,0.0,12.0
5,15,3.6,0.0
5,15,0.0,52.0
5,15,1.2,84.0
5,15,8.2,0.0
5,15,1.2,0.0
5,15,2.7,100.0
5,15,0.0,120.0
5,15,0.0,12.0
5,15,2.6,0.0
5,15,1.4,36.0
5,15,1.4,0.0
5,15,1.4,144.0
5,15,0.0,4.0
5,15,6.6,152.0
5,15,0.0,0.0
5,15,1.2,144.0
5,15,1.2,120.0
5,15,0.0,20.0
5,15,1.4,0.0
5,15,0.0,28.0
5,15,7.6,112.0
5,15,5.2,148.0
5,15,0.0,0.0
5,15,0.0,28.0
5,15,1.4,0.0
5,15,2.7,8.0
5,15,2.3,0.0
5,15,0.0,4.0
5,15,1.3,0.0
5,15,0.0,100.0
5,15,2.4,12.0
5,15,0.0,20.0
5,15,5.4,4.0
5,15,2.6,16.0
5,15,1.2,128.0
5,15,1.4,0.0
5,15,1.2,60.0
5,15,0.0,140.0
5,15,37.8,248.0
5,15,4.0,720.0
5,15,6.1,92.0
5,15,0.0,36.0
5,15,3.9,168.0
5,15,12.8,500.0
5,15,0.0,28.0
5,15,6.0,436.0
5,15,0.0,824.0
5,15,9.2,0.0
5,15,2.4,52.0
5,15,0.0,4.0
5,15,4.7,8.0
5,15,0.0,0.0
5,15,0.0,8.0
5,15,0.0,0.0
5,15,0.0,68.0
5,15,2.6,0.0
5,15,0.0,4.0
5,15,6.6,0.0
5,15,1.4,8.0
5,15,0.0,120.0
5,15,4.1,44.0
5,15,0.0,136.0
5,15,5.9,8.0
5,15,0.0,168.0
5,15,3.9,4.0
5,15,2.8,36.0
5,15,8.1,8.0
5,15,4.7,60.0
5,15,0.0,4.0
5,15,0.0,172.0
5,15,9.1,4.0
5,15,1.4,24.0
5,15,0.0,4.0
5,15,3.6,40.0
5,15,2.5,0.0
5,15,2.9,92.0
5,15,0.0,0.0
5,15,1.2,148.0
5,15,0.0,4.0
5,15,0.0,4.0
5,15,2.3,0.0
5,15,2.4,4.0
5,15,5.4,128.0
5,15,0.0,112.0
5,15,4.1,12.0
5,15,2.3,80.0
5,15,2.7,0.0
5,15,0.0,300.0
5,15,5.3,56.0
5,15,0.0,12.0
5,15,2.5,24.0
5,15,0.0,24.0
5,15,2.5,28.0
5,15,1.4,428.0
5,15,0.0,52.0
5,15,3.1,4.0
5,15,0.0,0.0
5,15,0.0,100.0
5,15,1.4,48.0
5,15,4.8,0.0
5,15,4.6,28.0
5,15,5.1,16.0
5,15,0.0,4.0
5,15,2.4,0.0
5,15,0.0,12.0
5,15,3.2,0.0
5,15,0.0,116.0
5,15,0.0,0.0
5,15,2.7,8.0
5,15,4.9,0.0
5,15,9.3,8.0
5,15,3.7,0.0
5,15,0.0,40.0
5,15,0.0,0.0
5,15,0.0,8.0
5,15,2.7,268.0
5,15,0.0,4.0
5,15,2.7,16.0
5,15,0.0,4.0
5,15,0.0,36.0
5,15,2.7,104.0
5,15,0.0,56.0
5,15,1.4,60.0
5,15,4.1,16.0
5,15,0.0,672.0
5,15,7.8,160.0
5,15,1.4,0.0
5,15,4.9,0.0
5,15,0.0,12.0
5,15,0.0,8.0
5,15,2.6,0.0
5,15,5.4,52.0
5,15,0.0,0.0
5,15,5.0,0.0
5,15,0.0,136.0
5,15,2.7,0.0
5,15,6.6,224.0
5,15,4.1,0.0
5,15,2.7,8.0
5,15,0.0,96.0
5,15,2.8,88.0
5,15,1.3,4.0
5,15,0.0,28.0
5,15,0.0,0.0
5,15,4.7,104.0
5,15,4.2,28.0
5,15,0.0,8.0
5,15,0.0,4.0
5,15,0.0,64.0
5,15,0.0,0.0
5,15,8.4,88.0
5,15,1.3,0.0
5,15,0.0,396.0
5,15,1.2,8.0
5,15,5.4,0.0
5,15,2.8,100.0
5,15,2.5,0.0
5,15,0.0,172.0
5,15,6.8,224.0
5,15,0.0,0.0
5,15,4.7,172.0
5,15,4.7,0.0
5,15,2.7,112.0
5,15,2.4,8.0
5,15,4.1,0.0
5,15,2.5,104.0
5,15,0.0,0.0
5,15,1.4,16.0
5,15,0.0,120.0
5,15,5.3,24.0
5,15,2.7,52.0
5,15,6.8,116.0
5,15,2.4,0.0
5,15,2.5,28.0
5,15,2.4,0.0
5,15,3.6,32.0
5,15,1.4,12.0
5,15,3.7,40.0
5,15,1.2,0.0
5,15,2.4,0.0
5,15,6.9,8.0
5,15,2.8,12.0
5,15,16.0,0.0
5,15,4.0,0.0
5,15,6.7,0.0
5,15,21.0,148.0
5,15,3.4,0.0
5,15,2.7,0.0
5,15,0.0,0.0
5,15,2.2,0.0
5,15,1.6,152.0
5,15,1.4,8.0
5,15,0.0,36.0
5,15,4.1,20.0
5,15,0.0,32.0
5,15,4.5,156.0
5,15,0.0,20.0
5,15,0.0,4.0
5,15,2.7,40.0
5,15,0.0,12.0
5,15,11.1,72.0
5,15,0.0,4.0
5,15,0.0,36.0
5,15,0.0,4.0
5,15,0.0,64.0
5,15,4.8,32.0
5,15,1.2,36.0
5,15,2.7,0.0
5,15,0.0,12.0
5,15,0.0,104.0
5,15,3.9,0.0
5,15,0.0,0.0
5,15,0.0,20.0
5,15,5.2,0.0
5,15,4.7,96.0
5,15,7.8,52.0
5,15,4.7,0.0
5,15,0.0,0.0
5,15,0.0,140.0
5,15,0.0,140.0
5,15,2.4,0.0
5,15,1.2,24.0
5,15,0.0,0.0
5,15,3.7,48.0
5,15,0.0,8.0
5,15,4.8,32.0
5,15,0.0,0.0
5,15,0.0,260.0
5,15,0.0,0.0
5,15,1.2,8.0
5,15,1.4,0.0
5,15,0.0,8.0
5,15,16.7,120.0
5,15,5.0,8.0
5,15,0.0,0.0
5,15,2.4,112.0
5,15,1.3,0.0
5,15,0.0,116.0
5,15,1.4,0.0
5,15,2.7,112.0
5,15,2.5,80.0
5,15,0.0,132.0
5,15,0.0,8.0
5,15,0.0,32.0
5,15,0.0,44.0
5,15,2.7,76.0
5,15,0.0,36.0
5,15,0.0,0.0
5,15,3.7,32.0
5,15,1.4,4.0
5,15,2.9,152.0
5,15,0.0,0.0
5,15,2.6,96.0
5,15,0.0,80.0
5,15,0.0,64.0
5,15,2.8,84.0
5,15,2.7,8.0
5,15,0.0,0.0
5,15,0.0,84.0
5,15,4.2,0.0
5,15,2.7,4.0
5,15,0.0,12.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,0.0,0.0
5,15,3.6,12.0
5,15,6.7,8.0
5,15,5.3,0.0
5,15,0.0,0.0
5,15,0.0,28.0
5,15,1.3,32.0
5,15,0.0,4.0
5,15,0.0,0.0
5,15,0.0,40.0
5,15,1.2,168.0
5,15,7.1,108.0
5,15,0.0,40.0
5,15,0.0,0.0
5,15,1.2,0.0
5,15,6.2,48.0
5,15,6.8,0.0
5,15,0.0,36.0
5,15,0.0,0.0
5,15,2.4,132.0
5,15,0.0,0.0
5,15,1.2,8.0
5,15,0.0,128.0
5,15,0.0,0.0
5,15,0.0,108.0
5,15,8.1,28.0
5,15,2.7,0.0
5,15,0.0,0.0
5,15,2.4,8.0
5,15,6.1,40.0
5,16,3.7,12.0
5,16,4.1,0.0
5,16,0.0,124.0
5,16,0.0,28.0
5,16,0.0,52.0
5,16,0.0,0.0
5,16,4.8,24.0
5,16,0.0,0.0
5,16,0.0,52.0
5,16,0.0,0.0
5,16,2.4,152.0
5,16,2.7,0.0
5,16,0.0,60.0
5,16,2.5,96.0
5,16,0.0,40.0
5,16,1.3,0.0
5,16,6.7,60.0
5,16,3.8,4.0
5,16,0.0,188.0
5,16,0.0,0.0
5,16,1.2,112.0
5,16,7.1,0.0
5,16,0.0,12.0
5,16,0.0,0.0
5,16,33.8,0.0
5,16,1.4,48.0
5,16,2.7,140.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,0.0,76.0
5,16,0.0,184.0
5,16,2.7,24.0
5,16,0.0,0.0
5,16,0.0,52.0
5,16,0.0,32.0
5,16,4.6,8.0
5,16,2.8,148.0
5,16,0.0,28.0
5,16,0.0,0.0
5,16,2.7,60.0
5,16,0.0,268.0
5,16,10.3,464.0
5,16,1.2,12.0
5,16,0.0,20.0
5,16,0.0,0.0
5,16,7.9,152.0
5,16,2.7,0.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,4.1,96.0
5,16,2.9,32.0
5,16,6.7,0.0
5,16,0.0,20.0
5,16,0.0,12.0
5,16,0.0,76.0
5,16,4.1,8.0
5,16,1.2,0.0
5,16,0.0,176.0
5,16,4.0,12.0
5,16,2.4,144.0
5,16,1.6,96.0
5,16,0.0,24.0
5,16,2.4,0.0
5,16,7.7,168.0
5,16,0.0,20.0
5,16,6.7,20.0
5,16,3.6,0.0
5,16,0.0,40.0
5,16,1.3,216.0
5,16,0.0,1000.0
5,16,2.5,0.0
5,16,1.4,36.0
5,16,0.0,116.0
5,16,0.0,56.0
5,16,0.0,0.0
5,16,4.7,4.0
5,16,3.7,0.0
5,16,0.0,56.0
5,16,5.3,208.0
5,16,0.0,8.0
5,16,2.4,16.0
5,16,15.9,12.0
5,16,0.0,36.0
5,16,0.0,0.0
5,16,0.0,20.0
5,16,4.8,4.0
5,16,8.1,20.0
5,16,0.0,120.0
5,16,0.0,40.0
5,16,0.0,0.0
5,16,4.8,12.0
5,16,0.0,4.0
5,16,9.1,24.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,2.7,0.0
5,16,0.0,124.0
5,16,4.5,0.0
5,16,2.6,0.0
5,16,1.2,772.0
5,16,2.8,8.0
5,16,17.4,0.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,1.4,0.0
5,16,10.9,12.0
5,16,2.7,612.0
5,16,1.3,20.0
5,16,0.0,0.0
5,16,1.2,216.0
5,16,2.6,12.0
5,16,0.0,20.0
5,16,2.7,0.0
5,16,0.0,16.0
5,16,0.0,112.0
5,16,4.7,56.0
5,16,0.0,0.0
5,16,0.0,196.0
5,16,0.0,12.0
5,16,0.0,116.0
5,16,4.1,0.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,2.4,64.0
5,16,2.8,0.0
5,16,4.1,4.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,2.7,104.0
5,16,2.7,0.0
5,16,4.1,12.0
5,16,0.0,32.0
5,16,0.0,0.0
5,16,2.7,4.0
5,16,1.4,36.0
5,16,3.7,84.0
5,16,0.0,12.0
5,16,0.0,0.0
5,16,0.0,44.0
5,16,3.9,0.0
5,16,5.9,100.0
5,16,7.1,0.0
5,16,0.0,48.0
5,16,0.0,0.0
5,16,0.0,28.0
5,16,2.4,80.0
5,16,0.0,28.0
5,16,0.0,144.0
5,16,3.7,4.0
5,16,0.0,0.0
5,16,1.2,1444.0
5,16,0.0,0.0
5,16,0.0,124.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,2.5,24.0
5,16,5.3,156.0
5,16,0.0,0.0
5,16,0.0,16.0
5,16,0.0,32.0
5,16,2.3,84.0
5,16,0.0,356.0
5,16,0.0,52.0
5,16,0.0,180.0
5,16,0.0,12.0
5,16,4.3,36.0
5,16,0.0,0.0
5,16,5.3,16.0
5,16,0.0,0.0
5,16,0.0,200.0
5,16,5.3,12.0
5,16,0.0,20.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,2.7,0.0
5,16,3.7,244.0
5,16,0.0,0.0
5,16,0.0,104.0
5,16,0.0,0.0
5,16,3.2,108.0
5,16,4.7,0.0
5,16,0.0,32.0
5,16,2.4,24.0
5,16,8.5,0.0
5,16,9.3,20.0
5,16,1.2,176.0
5,16,0.0,32.0
5,16,4.1,0.0
5,16,1.3,124.0
5,16,3.2,188.0
5,16,9.5,24.0
5,16,1.2,4.0
5,16,0.0,24.0
5,16,1.4,4.0
5,16,0.0,20.0
5,16,11.8,0.0
5,16,0.0,36.0
5,16,3.8,0.0
5,16,0.0,152.0
5,16,0.0,0.0
5,16,3.9,0.0
5,16,2.4,0.0
5,16,0.0,0.0
5,16,1.2,188.0
5,16,0.0,8.0
5,16,2.4,0.0
5,16,17.8,2140.0
5,16,0.0,112.0
5,16,0.0,52.0
5,16,0.0,8.0
5,16,2.4,4.0
5,16,0.0,8.0
5,16,0.0,0.0
5,16,2.4,164.0
5,16,4.1,60.0
5,16,2.7,40.0
5,16,0.0,56.0
5,16,0.0,156.0
5,16,0.0,56.0
5,16,2.7,24.0
5,16,4.7,12.0
5,16,1.3,60.0
5,16,0.0,16.0
5,16,0.0,12.0
5,16,0.0,0.0
5,16,2.5,8.0
5,16,0.0,8.0
5,16,0.0,0.0
5,16,0.0,56.0
5,16,3.9,0.0
5,16,1.0,0.0
5,16,0.0,152.0
5,16,0.0,4.0
5,16,1.4,0.0
5,16,6.4,128.0
5,16,1.3,40.0
5,16,0.0,8.0
5,16,0.0,36.0
5,16,2.9,112.0
5,16,0.0,36.0
5,16,8.5,24.0
5,16,0.0,36.0
5,16,4.0,56.0
5,16,0.0,0.0
5,16,2.4,60.0
5,16,5.5,120.0
5,16,0.0,108.0
5,16,9.2,0.0
5,16,5.5,16.0
5,16,0.0,4.0
5,16,1.2,8.0
5,16,0.0,0.0
5,16,2.5,0.0
5,16,0.0,0.0
5,16,7.3,208.0
5,16,2.4,0.0
5,16,0.0,4.0
5,16,0.0,0.0
5,16,0.0,0.0
5,16,0.0,136.0
5,16,3.2,12.0
5,16,0.0,140.0
5,16,1.4,104.0
5,16,3.1,4.0
5,16,0.0,168.0
5,16,2.5,4.0
5,16,3.5,36.0
5,16,6.8,36.0
5,16,2.7,108.0
5,16,2.5,16.0
5,16,2.5,296.0
5,16,0.0,16.0
5,16,0.0,0.0
5,16,1.2,120.0
5,16,0.0,0.0
5,16,1.2,32.0
5,16,0.0,12.0
5,16,2.7,4.0
5,16,0.0,0.0
5,16,2.8,108.0
5,16,3.7,0.0
5,16,0.0,4.0
5,16,4.9,1148.0
5,16,0.0,180.0
5,16,0.0,0.0
5,16,2.7,8.0
5,16,0.0,640.0
5,16,0.0,8.0
5,16,0.0,104.0
5,16,0.0,4.0
5,16,3.2,36.0
5,16,0.0,24.0
5,16,0.0,224.0
5,16,1.2,44.0
5,16,0.0,252.0
5,16,2.6,4.0
5,16,0.0,120.0
5,16,0.0,8.0
5,16,4.0,32.0
5,16,10.3,0.0
5,16,1.4,36.0
5,16,1.3,0.0
5,16,0.0,168.0
5,16,0.0,32.0
5,16,2.7,4.0
5,16,3.8,4.0
5,16,1.4,4.0
5,16,2.3,204.0
5,16,0.0,12.0
5,16,1.3,84.0
5,16,3.7,156.0
5,16,0.0,4.0
5,16,0.0,4.0
5,16,0.0,0.0
5,16,1.4,4.0
5,16,10.4,48.0
5,16,1.4,100.0
5,16,0.0,80.0
5,16,4.1,176.0
5,16,7.9,8.0
5,16,3.2,20.0
5,16,0.0,56.0
5,16,0.0,4.0
5,16,0.0,140.0
5,16,8.2,0.0
5,16,1.4,56.0
5,16,5.1,0.0
5,16,0.0,156.0
5,16,5.1,0.0
5,16,1.2,4.0
5,16,2.7,36.0
5,16,8.4,4.0
5,16,10.7,0.0
5,16,35.5,12.0
5,16,3.9,440.0
5,16,1.3,316.0
5,16,0.0,0.0
5,16,0.0,80.0
5,16,0.0,440.0
5,16,0.0,28.0
5,16,7.8,32.0
5,16,3.8,4.0
5,16,0.0,176.0
5,16,1.2,40.0
5,16,0.0,32.0
5,16,2.5,8.0
5,16,0.0,4.0
5,16,4.1,56.0
5,16,1.3,36.0
5,16,0.0,108.0
5,16,3.7,32.0
5,16,10.1,12.0
5,16,0.0,60.0
5,16,0.0,0.0
5,16,0.0,80.0
5,16,2.8,0.0
5,16,0.0,4.0
5,16,5.7,100.0
5,16,0.0,80.0
5,16,9.0,0.0
5,16,5.0,0.0
5,16,0.0,0.0
5,16,2.5,0.0
5,16,0.0,256.0
5,16,0.0,0.0
5,16,2.5,56.0
5,16,0.0,0.0
5,16,0.0,16.0
5,16,0.0,76.0
5,16,12.7,32.0
5,16,5.6,0.0
5,16,1.4,208.0
5,16,3.9,8.0
5,16,4.1,56.0
5,16,3.7,8.0
5,16,16.0,68.0
5,16,61.3,1581.0
5,16,2.7,380.0
5,16,3.3,308.0
5,19,100.0,8595.5
5,19,88.9,18386.0
5,19,5.3,439.0
5,19,4.1,204.0
5,19,2.6,184.0
5,19,100.0,16606.0
5,19,25.0,8532.0
5,19,2.7,144.0
5,19,0.0,24.0
5,19,1.2,140.0
5,19,11.1,180.0
5,19,0.0,84.0
5,19,3.5,0.0
5,19,2.7,52.0
5,19,4.0,0.0
5,19,2.0,144.0
5,19,3.8,4.0
5,19,0.0,52.0
5,19,0.0,24.0
5,19,2.7,0.0
5,19,2.7,2884.0
5,19,4.8,100.0
5,19,0.0,412.0
5,19,1.4,24.0
5,19,0.0,36.0
5,19,2.5,0.0
5,19,1.5,4.0
5,19,6.5,24.0
5,19,1.2,216.0
5,19,12.0,0.0
5,19,4.2,140.0
5,19,1.3,0.0
5,19,2.6,92.0
5,19,3.9,112.0
5,19,0.0,32.0
5,19,4.1,0.0
5,19,0.0,192.0
5,19,1.4,0.0
5,19,4.2,116.0
5,19,0.0,0.0
5,19,4.0,0.0
5,19,0.0,48.0
5,19,1.2,4.0
5,19,0.0,20.0
5,19,0.0,136.0
5,19,6.0,688.0
5,19,0.0,40.0
5,19,2.5,84.0
5,19,0.0,408.0
5,19,4.1,36.0
5,19,6.1,4.0
5,19,0.0,36.0
5,19,2.4,16.0
5,19,0.0,132.0
5,19,1.4,0.0
5,19,3.6,40.0
5,19,2.7,128.0
5,19,0.0,72.0
5,19,1.6,120.0
5,19,1.9,16.0
5,19,3.6,80.0
5,19,4.1,0.0
5,19,9.1,0.0
5,19,0.0,112.0
5,19,0.0,4.0
5,19,2.4,0.0
5,19,2.4,0.0
5,19,0.0,128.0
5,19,2.5,48.0
5,19,9.1,168.0
5,19,6.7,48.0
5,19,2.7,4.0
5,19,0.0,64.0
5,19,5.4,104.0
5,19,0.0,124.0
5,19,3.9,0.0
5,19,0.0,40.0
5,19,0.0,0.0
5,19,2.7,112.0
5,19,6.8,0.0
5,19,14.3,24.0
5,19,5.4,0.0
5,19,2.8,124.0
5,19,6.0,0.0
5,19,0.0,8.0
5,19,8.2,0.0
5,19,2.7,4.0
5,19,1.2,12.0
5,19,1.4,0.0
5,19,0.0,0.0
5,19,3.8,12.0
5,19,0.0,12.0
5,19,1.4,0.0
5,19,0.0,8.0
5,19,3.8,16.0
5,19,1.2,12.0
5,19,0.0,28.0
5,19,1.4,120.0
5,19,19.2,76.0
5,19,1.3,276.0
5,19,12.7,0.0
5,19,1.4,164.0
5,19,7.8,0.0
5,19,0.0,56.0
5,19,2.7,0.0
5,19,2.8,36.0
5,19,1.3,136.0
5,19,0.0,224.0
5,19,5.4,12.0
5,19,0.0,216.0
5,19,1.4,176.0
5,19,9.8,124.0
5,19,0.0,0.0
5,19,1.4,0.0
5,19,5.3,0.0
5,19,2.7,84.0
5,19,0.0,48.0
5,19,2.4,0.0
5,19,3.9,28.0
5,19,0.0,8.0
5,19,5.3,132.0
5,19,1.2,48.0
5,19,2.4,136.0
5,19,2.4,240.0
5,19,0.0,36.0
5,19,3.7,112.0
5,19,0.0,44.0
5,19,2.4,24.0
5,19,0.0,16.0
5,19,0.0,0.0
5,19,2.7,16.0
5,19,0.0,0.0
5,19,6.5,40.0
5,19,5.4,0.0
5,19,1.5,108.0
5,19,3.8,112.0
5,19,0.0,4.0
5,19,5.4,84.0
5,19,0.0,96.0
5,19,4.1,36.0
5,19,3.7,0.0
5,19,1.3,36.0
5,19,0.0,116.0
5,19,0.0,4.0
5,19,3.6,0.0
5,19,0.0,868.0
5,19,5.3,40.0
5,19,6.5,144.0
5,19,1.2,56.0
5,19,3.2,20.0
5,19,0.0,396.0
5,19,1.4,16.0
5,19,0.0,52.0
5,19,6.0,40.0
5,19,2.6,64.0
5,19,1.3,44.0
5,19,0.0,4.0
5,19,0.0,8.0
5,19,4.9,172.0
5,19,4.1,0.0
5,19,2.7,36.0
5,19,0.0,0.0
5,19,3.9,40.0
5,19,0.0,24.0
5,19,2.8,4.0
5,19,4.1,12.0
5,19,4.1,196.0
5,19,4.1,0.0
5,19,0.0,0.0
5,19,6.5,0.0
5,19,0.0,12.0
5,19,6.9,200.0
5,19,2.7,0.0
5,19,2.7,4.0
5,19,4.9,80.0
5,19,0.0,36.0
5,19,0.0,24.0
5,19,4.9,12.0
5,19,0.0,28.0
5,19,4.2,12.0
5,19,1.2,168.0
5,19,7.1,32.0
5,19,0.0,4.0
5,19,2.4,72.0
5,19,4.8,0.0
5,19,0.0,4.0
5,19,1.4,8.0
5,19,0.0,0.0
5,19,5.1,0.0
5,19,2.7,0.0
5,19,0.0,4.0
5,19,4.8,8.0
5,19,0.0,0.0
5,19,1.4,0.0
5,19,6.9,12.0
5,19,1.3,108.0
5,19,1.2,28.0
5,19,6.7,28.0
5,19,2.8,12.0
5,19,4.2,12.0
5,19,3.6,116.0
5,19,0.0,0.0
5,19,2.4,28.0
5,19,1.4,0.0
5,19,2.5,8.0
5,19,1.4,108.0
5,19,0.0,12.0
5,19,2.4,0.0
5,19,0.0,24.0
5,19,3.7,92.0
5,19,2.7,32.0
5,19,4.0,0.0
5,19,1.2,0.0
5,19,0.0,0.0
5,19,4.1,116.0
5,19,7.3,0.0
5,19,2.5,20.0
5,19,2.7,0.0
5,19,6.5,0.0
5,19,3.6,144.0
5,19,4.9,156.0
5,19,1.2,12.0
5,19,1.2,0.0
5,19,0.0,8.0
5,19,2.5,40.0
